route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,wheelchair_accessible,bikes_allowed
8-6,14_4,1582418724-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418799-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418725-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418800-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418726-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418801-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418727-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418802-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418728-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418803-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418729-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418804-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418730-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418805-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418731-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418806-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418732-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418807-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418733-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418808-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418734-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418809-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418735-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418810-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418736-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418811-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418737-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418812-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418738-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418813-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418739-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418814-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418740-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418815-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418741-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418816-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418742-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418817-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418743-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418818-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418744-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418819-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418745-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418820-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418746-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418821-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418747-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418822-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418748-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418823-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418749-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418824-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418750-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418751-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418825-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418752-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418826-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418753-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418827-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418754-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418755-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418828-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418756-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418829-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418757-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418830-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418758-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418831-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418759-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418832-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418833-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418760-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418834-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418761-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418835-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418762-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418836-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418763-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418837-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418838-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418764-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418765-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418847-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418848-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418766-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418839-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418773-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418849-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418767-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418840-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418768-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418841-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418842-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418769-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418843-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418770-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418844-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418771-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418845-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418772-14,DORIA TERMINUS,6,1,,
8-6,14_4,1582418846-14,EUROMEDECINE,6,0,,
8-6,14_4,1582418850-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417256-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417255-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417257-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417435-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417258-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417317-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417259-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417318-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417260-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417261-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417319-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417262-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417320-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417263-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417321-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417264-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417322-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417265-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417323-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417266-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417324-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417267-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417325-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417268-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417326-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417269-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417327-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417270-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417329-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417271-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417330-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417272-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417331-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417273-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417332-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417274-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417333-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417275-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417334-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417276-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417335-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417277-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417336-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417278-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417337-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417279-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417338-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417280-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417339-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417281-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417340-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417282-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417341-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417283-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417342-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417284-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417343-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417285-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417344-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417286-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417345-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417287-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417346-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417288-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417347-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417289-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417348-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417290-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417349-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417291-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417350-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417292-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417351-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417293-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417352-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417294-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417353-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417295-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417354-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417296-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417355-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417297-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417328-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417298-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417356-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417299-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417357-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417300-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417358-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417301-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417359-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417302-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417360-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417303-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417304-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417361-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417305-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417362-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417306-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417363-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417307-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417364-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417316-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417365-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417308-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417366-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417309-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417367-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417310-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417368-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417311-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417369-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417312-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417370-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417371-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417313-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417372-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417314-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417373-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417315-14,DORIA TERMINUS,6,1,,
8-6,14_7,1582417374-14,EUROMEDECINE,6,0,,
8-6,14_7,1582417375-14,EUROMEDECINE,6,0,,
8-6,14_8,1582417452-14,DORIA TERMINUS,6,1,,
8-6,14_8,1582417449-14,EUROMEDECINE,6,0,,
8-6,14_8,1582417453-14,DORIA TERMINUS,6,1,,
8-6,14_8,1582417454-14,DORIA TERMINUS,6,1,,
8-6,14_8,1582417450-14,EUROMEDECINE,6,0,,
8-6,14_8,1582417455-14,DORIA TERMINUS,6,1,,
8-6,14_8,1582417451-14,EUROMEDECINE,6,0,,
8-6,14_8,1582417476-14,DORIA TERMINUS,6,1,,
8-6,14_8,1582417456-14,EUROMEDECINE,6,0,,
8-6,14_8,1582417505-14,DORIA TERMINUS,6,1,,
8-6,14_8,1582417457-14,EUROMEDECINE,6,0,,
8-6,14_8,1582417477-14,DORIA TERMINUS,6,1,,
8-6,14_8,1582417498-14,EUROMEDECINE,6,0,,
8-6,14_8,1582417478-14,DORIA TERMINUS,6,1,,
8-6,14_8,1582417458-14,EUROMEDECINE,6,0,,
8-6,14_8,1582417479-14,DORIA TERMINUS,6,1,,
8-6,14_8,1582417459-14,EUROMEDECINE,6,0,,
8-6,14_8,1582417502-14,DORIA TERMINUS,6,1,,
8-6,14_8,1582417460-14,EUROMEDECINE,6,0,,
8-6,14_8,1582417480-14,DORIA TERMINUS,6,1,,
8-6,14_8,1582417503-14,EUROMEDECINE,6,0,,
8-6,14_8,1582417481-14,DORIA TERMINUS,6,1,,
8-6,14_8,1582417461-14,EUROMEDECINE,6,0,,
8-6,14_8,1582417506-14,DORIA TERMINUS,6,1,,
8-6,14_8,1582417462-14,EUROMEDECINE,6,0,,
8-6,14_8,1582417482-14,DORIA TERMINUS,6,1,,
8-6,14_8,1582417463-14,EUROMEDECINE,6,0,,
8-6,14_8,1582417483-14,DORIA TERMINUS,6,1,,
8-6,14_8,1582417500-14,EUROMEDECINE,6,0,,
8-6,14_8,1582417484-14,DORIA TERMINUS,6,1,,
8-6,14_8,1582417464-14,EUROMEDECINE,6,0,,
8-6,14_8,1582417501-14,DORIA TERMINUS,6,1,,
8-6,14_8,1582417465-14,EUROMEDECINE,6,0,,
8-6,14_8,1582417485-14,DORIA TERMINUS,6,1,,
8-6,14_8,1582417466-14,EUROMEDECINE,6,0,,
8-6,14_8,1582417486-14,DORIA TERMINUS,6,1,,
8-6,14_8,1582417497-14,EUROMEDECINE,6,0,,
8-6,14_8,1582417487-14,DORIA TERMINUS,6,1,,
8-6,14_8,1582417467-14,EUROMEDECINE,6,0,,
8-6,14_8,1582417499-14,DORIA TERMINUS,6,1,,
8-6,14_8,1582417468-14,EUROMEDECINE,6,0,,
8-6,14_8,1582417488-14,DORIA TERMINUS,6,1,,
8-6,14_8,1582417469-14,EUROMEDECINE,6,0,,
8-6,14_8,1582417489-14,DORIA TERMINUS,6,1,,
8-6,14_8,1582417504-14,EUROMEDECINE,6,0,,
8-6,14_8,1582417490-14,DORIA TERMINUS,6,1,,
8-6,14_8,1582417470-14,EUROMEDECINE,6,0,,
8-6,14_8,1582417496-14,DORIA TERMINUS,6,1,,
8-6,14_8,1582417471-14,EUROMEDECINE,6,0,,
8-6,14_8,1582417491-14,DORIA TERMINUS,6,1,,
8-6,14_8,1582417472-14,EUROMEDECINE,6,0,,
8-6,14_8,1582417495-14,EUROMEDECINE,6,0,,
8-6,14_8,1582417492-14,DORIA TERMINUS,6,1,,
8-6,14_8,1582417473-14,EUROMEDECINE,6,0,,
8-6,14_8,1582417493-14,DORIA TERMINUS,6,1,,
8-6,14_8,1582417474-14,EUROMEDECINE,6,0,,
8-6,14_8,1582417494-14,DORIA TERMINUS,6,1,,
8-6,14_8,1582417475-14,EUROMEDECINE,6,0,,
8-7,07_4,1582643585-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643548-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643586-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643656-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643587-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643549-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643588-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643657-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643589-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643658-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643590-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643550-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643591-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643659-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643592-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643551-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643593-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643660-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643594-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643552-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643595-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643661-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643596-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643553-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643597-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643662-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643598-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643554-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643599-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643694-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643600-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643555-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643601-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643663-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643602-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643556-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643603-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643664-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643604-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643557-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643605-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643665-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643606-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643558-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643607-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643666-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643608-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643559-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643609-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643667-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643610-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643560-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643611-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643668-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643612-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643561-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643613-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643669-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643614-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643562-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643615-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643670-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643616-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643563-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643617-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643671-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643618-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643564-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643619-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643672-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643620-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643565-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643621-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643673-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643622-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643566-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643623-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643674-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643624-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643567-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643625-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643675-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643626-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643568-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643627-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643676-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643628-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643569-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643629-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643677-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643630-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643570-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643631-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643678-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643632-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643571-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643633-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643679-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643696-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643572-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643699-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643680-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643634-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643573-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643635-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643574-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643636-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643681-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643637-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643693-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643638-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643682-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643639-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643575-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643640-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643683-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643641-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643576-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643642-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643684-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643643-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643577-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643644-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643685-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643645-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643578-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643646-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643686-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643697-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643579-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643647-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643687-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643701-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643695-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643648-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643580-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643700-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643698-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643649-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643688-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643650-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643581-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643651-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643689-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643692-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643652-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643582-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643690-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643653-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643654-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643583-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643655-7,DORIA TERMINUS,7,0,,
8-7,07_4,1582643691-7,H. DEPARTEMENT,7,1,,
8-7,07_4,1582643584-7,H. DEPARTEMENT,7,1,,
8-7,07_7,1582644146-7,DORIA TERMINUS,7,0,,
